fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:range:min:41,-0.0014035,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0086715,0.00010075,2.24E-05,0.027476,0.027548,0.0063096,0.0064921,0.13536,0.13316,-0.0013009,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.003467,0.003958,-0.0012795,-0.0012726,0.0010548,0.0011422,0.0027518,0.0029206,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00060778,0.00094962,0.00050857,0.00061205,-0.00077336,-0.0009282,0.0045441,0.0039774,8.30E-05,6.39E-05,0.00041447,0.00046401,0.0010179,0.0009171,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00046378,0.00028422,0.002686,0.0025883,-0.00055786,-0.00052636,0.0022823,0.0021567,0.0052438,0.005053,0.0029448,0.0026655,-0.00048332,-0.00037807,0.0010082,0.0010666,-0.00080174,-0.00079394,0.0096095,0.0099006,0.0014345,0.0020924,0.00063454,0.00076089,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.00286,0.0023378,0.0071821,0.0070203,-7.94E-05,0.00025588,0.00064724,0.00067023,0.00023998,0.00019297,-0.0009887,-0.001,0.00057725,0.00081278,0.0045104,0.0046279,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045486,0.0054273,-0.0005043,-0.00037259,-0.00071983,-0.00059589,0.0058315,0.006034,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0072297,0.0072006,0.0013579,0.0014,0.0032103,0.0038387,0.00076981,0.00038279,0.0044709,0.0046349,0.002794,0.0027656,0.0030529,0.0029111,0.00034544,0.00054097,-0.0010656,-0.00099998,0.35668,0.17989,0.18128,0.271
F-Volume-age:range:min:41.5,-0.0014013,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0086777,0.00010075,2.24E-05,0.027449,0.027527,0.0063143,0.0064958,0.13411,0.13179,-0.0012995,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0035233,0.0045015,-0.0012795,-0.0012726,0.0010523,0.0011394,0.0027486,0.0029174,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00060482,0.00094561,0.00050857,0.00061205,-0.00077457,-0.0009282,0.0045375,0.0039706,8.30E-05,6.39E-05,0.0004126,0.00046401,0.0010156,0.00091478,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00046046,0.00028144,0.0026816,0.002584,-0.00055931,-0.00052777,0.002278,0.0021521,0.0052396,0.0050469,0.0029414,0.0026622,-0.0004854,-0.00038061,0.0010047,0.0010637,-0.00080174,-0.00079394,0.0095958,0.0098842,0.0014307,0.0020869,0.00063059,0.00075699,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028536,0.0023314,0.0071724,0.0070106,-7.94E-05,0.00025588,0.00064559,0.00066836,0.00023748,0.00019014,-0.0009887,-0.001,0.00057531,0.00081071,0.0045032,0.0046203,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045432,0.005424,-0.0005043,-0.00037443,-0.00071983,-0.00059589,0.0058236,0.0060257,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0072168,0.0071885,0.0013539,0.0013958,0.003204,0.0038321,0.00076729,0.00038017,0.0044644,0.0046267,0.0027882,0.0027597,0.0030477,0.0029062,0.00034207,0.00053647,-0.0010656,-0.00099998,0.35608,0.17969,0.1812,0.26828
F-Volume-age:range:min:42,-0.001399,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0086837,0.00010075,2.24E-05,0.02743,0.027516,0.0063189,0.0064993,0.13276,0.13053,-0.001298,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0035687,0.0050685,-0.0012795,-0.0012726,0.0010498,0.0011366,0.0027454,0.0029141,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00060191,0.00094167,0.00050857,0.00061205,-0.00077578,-0.0009282,0.0045312,0.0039641,8.30E-05,6.39E-05,0.00041075,0.00046401,0.0010134,0.00091246,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00045718,0.00027869,0.0026773,0.0025797,-0.00056076,-0.00052918,0.0022737,0.0021474,0.0052357,0.0050412,0.002938,0.0026588,-0.00048748,-0.00038316,0.0010013,0.0010608,-0.00080174,-0.00079394,0.0095831,0.0098686,0.0014269,0.0020814,0.00062667,0.00075312,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028476,0.0023253,0.0071618,0.0070002,-7.94E-05,0.00025588,0.00064393,0.00066648,0.00023498,0.00018733,-0.0009887,-0.001,0.0005734,0.00080868,0.0044966,0.004613,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045382,0.005421,-0.0005043,-0.00037626,-0.00071983,-0.00059589,0.005816,0.0060179,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0072045,0.007177,0.0013501,0.0013916,0.0031979,0.0038257,0.00076478,0.00037754,0.0044584,0.0046189,0.0027823,0.0027538,0.0030424,0.0029015,0.00033872,0.000532,-0.0010656,-0.00099998,0.35552,0.17986,0.18164,0.26568
F-Volume-age:range:min:42.5,-0.0013965,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0086895,0.00010075,2.24E-05,0.027417,0.027509,0.0063231,0.0065024,0.13133,0.12915,-0.0012964,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0036009,0.0055502,-0.0012795,-0.0012726,0.0010472,0.0011337,0.0027421,0.0029108,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00059905,0.00093781,0.00050857,0.00061205,-0.00077699,-0.0009282,0.0045252,0.0039579,8.30E-05,6.39E-05,0.00040893,0.00046401,0.0010112,0.00091014,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00045394,0.00027595,0.0026731,0.0025754,-0.00056222,-0.00053059,0.0022693,0.0021427,0.0052321,0.0050359,0.0029347,0.0026555,-0.00048956,-0.0003857,0.00099787,0.0010581,-0.00080174,-0.00079394,0.0095713,0.009854,0.0014232,0.0020759,0.00062275,0.00074926,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.002842,0.0023194,0.0071502,0.0069891,-7.94E-05,0.00025588,0.00064228,0.00066461,0.00023251,0.00018454,-0.0009887,-0.001,0.00057152,0.00080668,0.0044905,0.0046061,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045336,0.0054184,-0.0005043,-0.00037808,-0.00071983,-0.00059589,0.0058089,0.0060104,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071929,0.0071663,0.0013463,0.0013876,0.0031922,0.0038196,0.00076226,0.00037491,0.0044528,0.0046114,0.0027765,0.0027479,0.0030371,0.0028967,0.00033537,0.00052756,-0.0010656,-0.00099998,0.35498,0.17985,0.1819,0.2628
F-Volume-age:range:min:43,-0.0013939,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0086952,0.00010075,2.24E-05,0.027405,0.027501,0.0063271,0.0065053,0.1301,0.12807,-0.0012946,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0036189,0.0058238,-0.0012795,-0.0012726,0.0010446,0.0011308,0.0027388,0.0029074,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00059624,0.00093403,0.00050857,0.00061205,-0.0007782,-0.0009282,0.0045195,0.003952,8.30E-05,6.39E-05,0.00040713,0.00046401,0.0010089,0.00090781,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00045074,0.00027325,0.0026688,0.0025711,-0.00056367,-0.000532,0.002265,0.0021381,0.0052288,0.0050308,0.0029313,0.0026522,-0.00049162,-0.00038823,0.00099452,0.0010554,-0.00080174,-0.00079394,0.0095605,0.0098401,0.0014194,0.0020704,0.00061886,0.00074543,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028368,0.0023139,0.0071377,0.0069774,-7.94E-05,0.00025588,0.00064062,0.00066273,0.00023005,0.00018176,-0.0009887,-0.001,0.00056967,0.00080471,0.0044849,0.0045995,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045294,0.005416,-0.0005043,-0.00037988,-0.00071983,-0.00059589,0.0058021,0.0060033,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071818,0.0071562,0.0013425,0.0013836,0.0031868,0.0038136,0.00075975,0.00037227,0.0044476,0.0046042,0.0027707,0.002742,0.0030319,0.0028919,0.00033204,0.00052315,-0.0010656,-0.00099998,0.35448,0.17978,0.18206,0.26039
F-Volume-age:range:min:43.5,-0.0013911,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087006,0.00010075,2.24E-05,0.027393,0.027487,0.0063308,0.0065078,0.12931,0.12753,-0.0012928,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0036223,0.0057981,-0.0012795,-0.0012726,0.001042,0.001128,0.0027354,0.002904,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00059349,0.00093034,0.00050857,0.00061204,-0.00077941,-0.0009282,0.004514,0.0039464,8.30E-05,6.39E-05,0.00040536,0.00046401,0.0010067,0.00090547,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00044759,0.00027057,0.0026645,0.0025669,-0.00056512,-0.0005334,0.0022607,0.0021334,0.0052258,0.005026,0.0029281,0.0026489,-0.00049368,-0.00039075,0.00099122,0.0010527,-0.00080174,-0.00079394,0.0095506,0.0098272,0.0014157,0.0020649,0.00061498,0.00074164,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028321,0.0023086,0.0071246,0.0069652,-7.94E-05,0.00025588,0.00063897,0.00066084,0.00022761,0.000179,-0.0009887,-0.001,0.00056786,0.00080279,0.0044798,0.0045933,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045254,0.005414,-0.0005043,-0.00038167,-0.00071983,-0.00059589,0.0057957,0.0059965,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071713,0.0071467,0.0013389,0.0013797,0.0031816,0.0038079,0.00075724,0.00036963,0.0044427,0.0045974,0.0027649,0.0027361,0.0030267,0.0028872,0.00032873,0.00051878,-0.0010656,-0.00099998,0.35403,0.18032,0.18288,0.25898
F-Volume-age:range:min:44,-0.0013882,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087058,0.00010075,2.24E-05,0.027376,0.027465,0.0063341,0.00651,0.1297,0.12826,-0.0012909,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0036119,0.0054625,-0.0012795,-0.0012726,0.0010394,0.0011251,0.002732,0.0029005,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.0005908,0.00092673,0.00050857,0.00061204,-0.00078062,-0.0009282,0.0045088,0.003941,8.30E-05,6.39E-05,0.00040363,0.00046401,0.0010045,0.00090314,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00044448,0.00026793,0.0026603,0.0025626,-0.00056656,-0.0005348,0.0022564,0.0021287,0.0052231,0.0050215,0.0029248,0.0026456,-0.00049573,-0.00039326,0.00098799,0.0010501,-0.00080174,-0.00079394,0.0095415,0.009815,0.0014119,0.0020594,0.00061113,0.00073787,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028277,0.0023035,0.0071107,0.0069524,-7.94E-05,0.00025588,0.00063732,0.00065897,0.00022519,0.00017626,-0.0009887,-0.001,0.00056608,0.0008009,0.0044752,0.0045874,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045218,0.0054122,-0.0005043,-0.00038343,-0.00071983,-0.00059589,0.0057896,0.0059901,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071614,0.0071379,0.0013353,0.0013759,0.0031768,0.0038023,0.00075473,0.00036699,0.0044383,0.0045909,0.0027592,0.0027303,0.0030215,0.0028825,0.00032544,0.00051445,-0.0010656,-0.00099998,0.35362,0.17944,0.18215,0.26004
F-Volume-age:range:min:44.5,-0.0013852,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087107,0.00010075,2.24E-05,0.027352,0.027434,0.0063371,0.0065118,0.13236,0.13099,-0.0012888,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0035895,0.0049071,-0.0012795,-0.0012726,0.0010368,0.0011222,0.0027286,0.002897,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00058818,0.00092322,0.00050857,0.00061204,-0.00078182,-0.0009282,0.0045038,0.0039359,8.30E-05,6.39E-05,0.00040192,0.00046401,0.0010023,0.00090081,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00044143,0.00026532,0.0026561,0.0025584,-0.000568,-0.0005362,0.0022522,0.0021241,0.0052206,0.0050172,0.0029216,0.0026423,-0.00049777,-0.00039576,0.00098482,0.0010477,-0.00080174,-0.00079394,0.0095332,0.0098036,0.0014082,0.002054,0.00060731,0.00073414,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028238,0.0022987,0.0070963,0.0069392,-7.94E-05,0.00025588,0.00063566,0.00065709,0.0002228,0.00017355,-0.0009887,-0.001,0.00056434,0.00079907,0.004471,0.0045819,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045186,0.0054107,-0.0005043,-0.00038518,-0.00071983,-0.00059589,0.0057838,0.005984,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071521,0.0071296,0.0013319,0.0013721,0.0031721,0.003797,0.00075224,0.00036435,0.0044342,0.0045847,0.0027534,0.0027244,0.0030163,0.0028778,0.00032217,0.00051016,-0.0010656,-0.00099998,0.35326,0.17646,0.17901,0.26561
F-Volume-age:range:min:45,-0.001382,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087154,0.00010075,2.24E-05,0.02732,0.027392,0.0063398,0.0065133,0.13388,0.13229,-0.0012867,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0035577,0.0042926,-0.0012795,-0.0012726,0.0010342,0.0011193,0.0027251,0.0028934,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00058562,0.00091979,0.00050857,0.00061204,-0.00078301,-0.0009282,0.004499,0.0039311,8.30E-05,6.39E-05,0.00040026,0.00046401,0.0010001,0.00089848,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00043843,0.00026274,0.0026519,0.0025542,-0.00056943,-0.00053759,0.0022479,0.0021195,0.0052184,0.0050132,0.0029185,0.002639,-0.00049979,-0.00039824,0.00098171,0.0010452,-0.00080174,-0.00079394,0.0095258,0.0097929,0.0014045,0.0020485,0.00060351,0.00073045,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028202,0.0022942,0.0070815,0.0069258,-7.94E-05,0.00025588,0.00063402,0.00065522,0.00022043,0.00017086,-0.0009887,-0.001,0.00056265,0.00079727,0.0044673,0.0045767,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045156,0.0054093,-0.0005043,-0.00038691,-0.00071983,-0.00059589,0.0057783,0.0059783,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071432,0.007122,0.0013285,0.0013685,0.0031677,0.0037918,0.00074975,0.0003617,0.0044305,0.0045789,0.0027477,0.0027186,0.0030112,0.0028731,0.00031892,0.00050591,-0.0010656,-0.00099998,0.35294,0.1735,0.17588,0.26841
F-Volume-age:range:min:45.5,-0.0013787,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087199,0.00010075,2.24E-05,0.027277,0.02734,0.006342,0.0065143,0.13387,0.13204,-0.0012845,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0035198,0.0037849,-0.0012795,-0.0012726,0.0010316,0.0011164,0.0027216,0.0028898,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00058314,0.00091647,0.00050857,0.00061204,-0.0007842,-0.0009282,0.0044944,0.0039264,8.30E-05,6.39E-05,0.00039863,0.00046401,0.0009979,0.00089615,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00043549,0.00026021,0.0026478,0.00255,-0.00057085,-0.00053897,0.0022436,0.0021149,0.0052164,0.0050095,0.0029154,0.0026358,-0.0005018,-0.0004007,0.00097868,0.0010429,-0.00080174,-0.00079394,0.0095191,0.0097829,0.0014008,0.0020431,0.00059975,0.00072679,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028169,0.00229,0.0070664,0.006912,-7.94E-05,0.00025588,0.00063238,0.00065335,0.00021809,0.0001682,-0.0009887,-0.001,0.000561,0.00079553,0.0044641,0.0045718,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045129,0.0054081,-0.0005043,-0.00038861,-0.00071983,-0.00059589,0.0057731,0.0059728,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071349,0.0071149,0.0013252,0.001365,0.0031635,0.0037868,0.00074726,0.00035906,0.0044271,0.0045734,0.002742,0.0027129,0.0030061,0.0028684,0.0003157,0.00050172,-0.0010656,-0.00099998,0.35268,0.17278,0.17532,0.26821
F-Volume-age:range:min:46,-0.0013752,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.008724,0.00010075,2.24E-05,0.027223,0.027279,0.0063438,0.0065149,0.13306,0.13133,-0.0012821,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0034795,0.0034914,-0.0012795,-0.0012726,0.0010289,0.0011134,0.002718,0.0028862,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00058073,0.00091324,0.00050857,0.00061204,-0.00078538,-0.0009282,0.00449,0.0039219,8.30E-05,6.39E-05,0.00039704,0.00046401,0.00099573,0.00089383,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.0004326,0.00025772,0.0026436,0.0025458,-0.00057226,-0.00054034,0.0022394,0.0021103,0.0052145,0.0050059,0.0029123,0.0026325,-0.00050379,-0.00040314,0.00097572,0.0010406,-0.00080174,-0.00079394,0.0095131,0.0097737,0.0013972,0.0020377,0.00059601,0.00072318,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028141,0.002286,0.0070511,0.0068982,-7.94E-05,0.00025588,0.00063074,0.00065149,0.00021578,0.00016558,-0.0009887,-0.001,0.00055939,0.00079384,0.0044613,0.0045673,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045104,0.0054071,-0.0005043,-0.00039028,-0.00071983,-0.00059589,0.0057682,0.0059676,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071271,0.0071084,0.001322,0.0013615,0.0031596,0.0037819,0.00074479,0.00035642,0.004424,0.0045681,0.0027363,0.0027071,0.003001,0.0028638,0.00031251,0.00049757,-0.0010656,-0.00099998,0.35245,0.17406,0.17676,0.2666
F-Volume-age:range:min:46.5,-0.0013716,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087279,0.00010075,2.24E-05,0.027155,0.027209,0.0063452,0.0065151,0.13352,0.13231,-0.0012796,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.0034408,0.0034348,-0.0012795,-0.0012726,0.0010263,0.0011105,0.0027144,0.0028826,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.0005784,0.00091012,0.00050857,0.00061204,-0.00078655,-0.0009282,0.0044857,0.0039176,8.30E-05,6.39E-05,0.00039549,0.00046401,0.00099358,0.00089151,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00042978,0.00025527,0.0026395,0.0025417,-0.00057366,-0.0005417,0.0022352,0.0021057,0.0052129,0.0050026,0.0029093,0.0026293,-0.00050576,-0.00040556,0.00097283,0.0010385,-0.00080174,-0.00079394,0.0095078,0.009765,0.0013935,0.0020323,0.00059231,0.00071961,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028115,0.0022823,0.0070358,0.0068843,-7.94E-05,0.00025588,0.00062911,0.00064964,0.0002135,0.00016298,-0.0009887,-0.001,0.00055783,0.0007922,0.0044589,0.0045631,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045083,0.0054062,-0.0005043,-0.00039193,-0.00071983,-0.00059589,0.0057635,0.0059626,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071197,0.0071024,0.0013188,0.0013582,0.0031558,0.0037771,0.00074233,0.00035378,0.0044213,0.0045632,0.0027306,0.0027013,0.0029959,0.0028592,0.00030935,0.00049347,-0.0010656,-0.00099998,0.35228,0.17588,0.17846,0.26784
F-Volume-age:range:min:47,-0.0013678,-0.0007945,-0.0016763,-0.0016445,-0.0014224,-0.0014186,0.0087315,0.00010075,2.24E-05,0.027074,0.027131,0.0063462,0.0065148,0.13637,0.135,-0.0012771,8.77E-05,-2.55E-05,-0.0016086,-0.0016524,0.003408,0.0035678,-0.0012795,-0.0012726,0.0010236,0.0011076,0.0027108,0.0028788,0.00066537,0.00076961,0.00098199,-0.00056834,-0.00030516,-0.0016903,-0.0016875,0.00057614,0.00090709,0.00050857,0.00061204,-0.0007877,-0.0009282,0.0044815,0.0039134,8.30E-05,6.39E-05,0.00039398,0.00046401,0.00099144,0.0008892,-0.00092157,-0.00093716,-0.00075666,-0.0007443,0.00042702,0.00025288,0.0026354,0.0025375,-0.00057504,-0.00054305,0.002231,0.0021011,0.0052113,0.0049995,0.0029063,0.0026261,-0.00050771,-0.00040795,0.00097002,0.0010364,-0.00080174,-0.00079394,0.0095031,0.009757,0.0013899,0.002027,0.00058865,0.00071609,-0.001307,-0.0012677,-0.00036057,-0.00032254,0.0028093,0.0022788,0.0070206,0.0068704,-7.94E-05,0.00025588,0.00062749,0.00064779,0.00021125,0.00016042,-0.0009887,-0.001,0.00055632,0.00079062,0.004457,0.0045591,-0.00018402,-3.34E-05,-0.00056822,-0.00056909,-0.00062123,-0.00052281,0.0045063,0.0054054,-0.00050431,-0.00039354,-0.00071983,-0.00059589,0.0057591,0.005958,-0.00078343,-0.00071847,-0.0012015,-0.001173,0.0071129,0.0070968,0.0013158,0.0013549,0.0031521,0.0037725,0.00073989,0.00035115,0.0044188,0.0045586,0.0027249,0.0026956,0.0029909,0.0028546,0.00030622,0.00048944,-0.0010656,-0.00099998,0.35214,0.18015,0.18249,0.27336
